accession	run_id
SAMEA2152063	ERR321592
SAMEA2156486	ERR321654
SAMEA2147983	ERR321160
SAMEA2148024	ERR321166
SAMEA2151391	ERR321302
SAMEA2163248	ERR321379
SAMEA2152373	ERR321553
SAMEA2157972	ERR321645
SAMEA2143295	ERR321148
SAMEA2155255	ERR321646
SAMEA2154452	ERR321441
SAMEA2161311	ERR321583
SAMEA2152591	ERR321582
SAMEA2159561	ERR321530
SAMEA2151439	ERR321587
SAMEA2152768	ERR321158
SAMEA2157917	ERR321550
SAMEA2148558	ERR321162
SAMEA2154047	ERR321523
SAMEA1965858	ERR321577
SAMEA2146107	ERR321556
SAMEA2157853	ERR321229
SAMEA1965149	ERR321560
SAMN05414990	SRR3993064
SAMN05414989	SRR3993063
SAMN05414988	SRR3993062
SAMN05414987	SRR3993061
SAMN05414986	SRR3993060
SAMN05414985	SRR3993059
SAMN05414984	SRR3993058
SAMN05414983	SRR3993057
SAMN05414982	SRR3993056
SAMN05414981	SRR3993055
SAMN05414900	SRR3993054
SAMN05414980	SRR3993053
SAMN05414979	SRR3993052
SAMN05414978	SRR3993051
SAMN05414977	SRR3993050
SAMN05414976	SRR3993049
SAMN05414975	SRR3993048
SAMN05414974	SRR3993047
SAMN05414973	SRR3993046
SAMN05414972	SRR3993045
SAMN05414971	SRR3993044
SAMN05414899	SRR3993043
SAMN05414970	SRR3993042
SAMN05414969	SRR3993041
SAMN05414968	SRR3993040
SAMN05414967	SRR3993039
SAMN05414966	SRR3993038
SAMN05414965	SRR3993037
SAMN05414964	SRR3993036
SAMN05414963	SRR3993035
SAMN05414962	SRR3993034
SAMN05414961	SRR3993033
SAMN05414898	SRR3993032
SAMN05414960	SRR3993031
SAMN05414959	SRR3993030
SAMN05414958	SRR3993029
SAMN05414957	SRR3993028
SAMN05414956	SRR3993027
SAMN05414955	SRR3993026
SAMN05414954	SRR3993025
SAMN05414953	SRR3993024
SAMN05414952	SRR3993023
SAMN05414951	SRR3993022
SAMN05414897	SRR3993021
SAMN05414950	SRR3993020
SAMN05414949	SRR3993019
SAMN05414948	SRR3993018
SAMN05414947	SRR3993017
SAMN05414946	SRR3993016
SAMN05414945	SRR3993015
SAMN05414944	SRR3993014
SAMN05414943	SRR3993013
SAMN05414942	SRR3993012
SAMN05414941	SRR3993011
SAMN05414896	SRR3993010
SAMN05414940	SRR3993009
SAMN05414939	SRR3993008
SAMN05414938	SRR3993007
SAMN05414937	SRR3993006
SAMN05414936	SRR3993005
SAMN05414935	SRR3993004
SAMN05414934	SRR3993003
SAMN05414933	SRR3993002
SAMN05414932	SRR3993001
SAMN05414931	SRR3993000
SAMN05414895	SRR3992999
SAMN05414930	SRR3992998
SAMN05414929	SRR3992997
SAMN05414928	SRR3992996
SAMN05414927	SRR3992995
SAMN05414926	SRR3992994
SAMN05414925	SRR3992993
SAMN05414924	SRR3992992
SAMN05414923	SRR3992991
SAMN05414922	SRR3992990
SAMN05414921	SRR3992989
SAMN05414894	SRR3992988
SAMN05414920	SRR3992987
SAMN05414919	SRR3992986
SAMN05414918	SRR3992985
SAMN05414917	SRR3992984
SAMN05414916	SRR3992983
SAMN05414915	SRR3992982
SAMN05414914	SRR3992981
SAMN05414913	SRR3992980
SAMN05414912	SRR3992979
SAMN05414911	SRR3992978
SAMN05414893	SRR3992977
SAMN05414910	SRR3992976
SAMN05414909	SRR3992975
SAMN05414908	SRR3992974
SAMN05414907	SRR3992973
SAMN05414906	SRR3992972
SAMN05414905	SRR3992971
SAMN05414904	SRR3992970
SAMN05414903	SRR3992969
SAMN05414902	SRR3992968
SAMN05415000	SRR3992967
SAMN05414999	SRR3992966
SAMN05414998	SRR3992965
SAMN05414997	SRR3992964
SAMN05414996	SRR3992963
SAMN05414995	SRR3992962
SAMN05414994	SRR3992961
SAMN05414993	SRR3992960
SAMN05414992	SRR3992959
SAMN05414991	SRR3992958
SAMN05414901	SRR3992957
SAMN05414892	SRR3992956
SAMN05414891	SRR3992955
SAMN07549054	SRR5962882
SAMN07532820	SRR5950498
SAMN07521739	SRR5947048
SAMN07521665	SRR5947000
SAMN07521484	SRR5946924
SAMN07521686	SRR5946920
SAMN07521711	SRR5946762
SAMN07521882	SRR5946701
SAMN07521815	SRR5946623
SAMN07521813	SRR5946618
SAMN07509824	SRR5936204
SAMN07509982	SRR5936197
SAMN07509966	SRR5936168
SAMN07509684	SRR5936156
SAMN07509667	SRR5936014
SAMN07509665	SRR5936013
SAMN07509778	SRR5935984
SAMN07509601	SRR5935915
SAMN07509958	SRR5935843
SAMN07509589	SRR5935833
SAMN07509587	SRR5935827
SAMN07510001	SRR5935773
SAMN07509545	SRR5935770
SAMN07509547	SRR5935768
SAMN07509757	SRR5935740
SAMN07549053	SRR5962887
SAMN07521695	SRR5947098
SAMN07521618	SRR5947063
SAMN07521616	SRR5947053
SAMN07521741	SRR5947037
SAMN07521637	SRR5947030
SAMN07521666	SRR5946998
SAMN07521667	SRR5946997
SAMN07521794	SRR5946934
SAMN07521764	SRR5946910
SAMN07521729	SRR5946885
SAMN07521454	SRR5946860
SAMN07521662	SRR5946845
SAMN07521912	SRR5946782
SAMN07521571	SRR5946771
SAMN07521624	SRR5946683
SAMN07509571	SRR5936184
SAMN07509570	SRR5936183
SAMN07509569	SRR5936181
SAMN07509567	SRR5936179
SAMN07509564	SRR5936177
SAMN07509806	SRR5936131
SAMN07509810	SRR5936128
SAMN07509581	SRR5936089
SAMN07509575	SRR5936079
SAMN07509710	SRR5936074
SAMN07509930	SRR5935977
SAMN07509539	SRR5935960
SAMN07509613	SRR5935947
SAMN07509604	SRR5935945
SAMN07509817	SRR5935882
SAMN07509554	SRR5935860
SAMN07509556	SRR5935858
SAMN07509559	SRR5935855
SAMN07509561	SRR5935853
SAMN07510025	SRR5935845
SAMN07509633	SRR5935807
SAMN07509549	SRR5935765
SAMN07509553	SRR5935762
SAMN07532789	SRR5950684
SAMN07532772	SRR5950650
SAMN07532676	SRR5950637
SAMN07532698	SRR5950523
SAMN07532815	SRR5950495
SAMN07521509	SRR5947018
SAMN07521842	SRR5946785
SAMN07521481	SRR5946743
SAMN07521904	SRR5946690
SAMN07509565	SRR5936178
SAMN07509791	SRR5936110
SAMN07509629	SRR5936042
SAMN07509861	SRR5936022
SAMN07509542	SRR5935969
SAMN07509536	SRR5935962
SAMN07509640	SRR5935931
SAMN07509977	SRR5935875
SAMN07509562	SRR5935863
SAMN07509555	SRR5935859
SAMN07509557	SRR5935857
SAMN07509552	SRR5935761
SAMN07509921	SRR5935741
SAMEA4719806	ERR2619753
SAMEA4719791	ERR2619738
SAMEA4719786	ERR2619733
SAMEA4719768	ERR2619715
SAMEA4719787	ERR2619734
SAMEA4719815	ERR2619762
SAMEA4719813	ERR2619760
SAMEA4719811	ERR2619758
SAMEA4719799	ERR2619746
SAMEA4719788	ERR2619735
SAMEA4719777	ERR2619724
SAMEA4719770	ERR2619717
SAMEA4719765	ERR2619712
SAMEA4719778	ERR2619725
SAMEA4719790	ERR2619737
SAMEA4719783	ERR2619730
SAMEA4719779	ERR2619726
SAMEA4719764	ERR2619711
SAMEA4719803	ERR2619750
SAMEA4719801	ERR2619748
SAMEA4719809	ERR2619756
SAMEA4719785	ERR2619732
SAMEA4719789	ERR2619736
SAMEA4719771	ERR2619718
SAMEA4719804	ERR2619751
SAMEA4719775	ERR2619722
SAMEA4719774	ERR2619721
SAMEA4719812	ERR2619759
SAMEA4719769	ERR2619716
SAMEA4719794	ERR2619741
SAMEA4719802	ERR2619749
SAMEA4719784	ERR2619731
SAMEA4719796	ERR2619743
SAMEA4719800	ERR2619747
SAMEA4719807	ERR2619754
SAMEA4719773	ERR2619720
SAMEA4719781	ERR2619728
SAMN06328466	SRR5275484
SAMN06328467	SRR5275483
SAMN06328468	SRR5275480
SAMN06328469	SRR5275479
SAMN06328470	SRR5275478
SAMN06328471	SRR5275477
SAMN06328472	SRR5275476
SAMN06328473	SRR5275475
SAMN06328474	SRR5275471
SAMN06328475	SRR5275468
SAMN06328476	SRR5275467
SAMN06328477	SRR5275465
SAMN06328478	SRR5275464
SAMN06328479	SRR5275454
SAMN06328480	SRR5275450
SAMN06328481	SRR5275448
SAMN06328482	SRR5275447
SAMN06328483	SRR5275446
SAMN06328484	SRR5275445
SAMN06328485	SRR5275441
SAMN06328486	SRR5275440
SAMN06328487	SRR5275435
SAMN06328488	SRR5275433
SAMN06328489	SRR5275431
SAMN06328490	SRR5275423
SAMN06328491	SRR5275415
SAMN06328492	SRR5275412
SAMN06328493	SRR5275411
SAMN06328494	SRR5275407
SAMN06328495	SRR5275405
SAMN06328496	SRR5275404
SAMN06328497	SRR5275403
SAMN06328498	SRR5275401
SAMN06328499	SRR5275398
SAMN06328500	SRR5275397
SAMN06328501	SRR5275395
SAMN06328439	SRR5275482
SAMN06328440	SRR5275469
SAMN06328441	SRR5275463
SAMN06328442	SRR5275462
SAMN06328443	SRR5275461
SAMN06328444	SRR5275458
SAMN06328445	SRR5275452
SAMN06328446	SRR5275451
SAMN06328447	SRR5275444
SAMN06328448	SRR5275442
SAMN06328449	SRR5275439
SAMN06328450	SRR5275437
SAMN06328451	SRR5275434
SAMN06328452	SRR5275430
SAMN06328453	SRR5275429
SAMN06328454	SRR5275428
SAMN06328455	SRR5275425
SAMN06328456	SRR5275424
SAMN06328457	SRR5275413
SAMN06328458	SRR5275410
SAMN06328459	SRR5275409
SAMN06328460	SRR5275408
SAMN06328461	SRR5275406
SAMN06328462	SRR5275402
SAMN06328463	SRR5275400
SAMN06328464	SRR5275399
SAMN06328465	SRR5275394
SAMN06328430	SRR5275472
SAMN06328431	SRR5275466
SAMN06328432	SRR5275459
SAMN06328433	SRR5275455
SAMN06328434	SRR5275453
SAMN06328435	SRR5275427
SAMN06328436	SRR5275426
SAMN06328437	SRR5275422
SAMN06328438	SRR5275396
SAMN06328425	SRR5275473
SAMN06328426	SRR5275470
SAMN06328427	SRR5275443
SAMN06328428	SRR5275436
SAMN06328429	SRR5275432
SAMN06328416	SRR5275481
SAMN06328417	SRR5275474
SAMN06328418	SRR5275460
SAMN06328419	SRR5275457
SAMN06328420	SRR5275456
SAMN06328421	SRR5275449
SAMN06328422	SRR5275438
SAMN06328423	SRR5275421
SAMN06328424	SRR5275414
SAMN06165221	SRR6451837
SAMN06165217	SRR6451833
SAMN06165215	SRR6451831
SAMN06165223	SRR6451829
SAMN06165227	SRR6451824
SAMN06165231	SRR6451820
SAMN06165340	SRR6451816
SAMN06165342	SRR6451814
SAMN06165241	SRR6451811
SAMN06165235	SRR6451809
SAMN06165237	SRR6451807
SAMN06165251	SRR6451802
SAMN06165249	SRR6451800
SAMN06165253	SRR6451794
SAMN06165254	SRR6451790
SAMN06165262	SRR6451784
SAMN06165334	SRR6451781
SAMN06165336	SRR6451779
SAMN06165330	SRR6451777
SAMN06165272	SRR6451768
SAMN06165266	SRR6451765
SAMN06165320	SRR6451758
SAMN06165326	SRR6451756
SAMN06165324	SRR6451754
SAMN06165196	SRR6451751
SAMN06165198	SRR6451749
SAMN06165200	SRR6451747
SAMN06165203	SRR6451744
SAMN06165276	SRR6451743
SAMN06165280	SRR6451739
SAMN06165284	SRR6451735
SAMN06165205	SRR6451728
SAMN06165211	SRR6451726
SAMN06165209	SRR6451724
SAMN06165286	SRR6451720
SAMN06165316	SRR6451719
SAMN06165314	SRR6451716
SAMN06165137	SRR6054706
SAMN06165133	SRR6054702
SAMN06164963	SRR6054697
SAMN06164957	SRR6054694
SAMN06164955	SRR6054692
SAMN06164961	SRR6054690
SAMN06165181	SRR6054687
SAMN06165182	SRR6054686
SAMN06165035	SRR6054685
SAMN06165188	SRR6054681
SAMN06165028	SRR6054676
SAMN06165031	SRR6054673
SAMN06165109	SRR6054671
SAMN06164977	SRR6054668
SAMN06165101	SRR6054667
SAMN06165106	SRR6054662
SAMN06165107	SRR6054661
SAMN06164969	SRR6054658
SAMN06164971	SRR6054656
SAMN06164965	SRR6054654
SAMN06164973	SRR6054650
SAMN06165026	SRR6054647
SAMN06164894	SRR6054644
SAMN06165020	SRR6054639
SAMN06165024	SRR6054638
SAMN06165115	SRR6054633
SAMN06165111	SRR6054629
SAMN06165167	SRR6054628
SAMN06165119	SRR6054625
SAMN06165129	SRR6054623
SAMN06164983	SRR6054621
SAMN06165169	SRR6054616
SAMN06165011	SRR6054614
SAMN06165007	SRR6054610
SAMN06165009	SRR6054608
SAMN06165015	SRR6054605
SAMN06164981	SRR6054604
SAMN06165163	SRR6054603
SAMN06165161	SRR6054601
SAMN06165099	SRR6054599
SAMN06165016	SRR6054596
SAMN06165096	SRR6054594
SAMN06165091	SRR6054590
SAMN06164898	SRR6054586
SAMN06165184	SRR6054585
SAMN06164906	SRR6054583
SAMN06164910	SRR6054579
SAMN06164999	SRR6054573
SAMN06164997	SRR6054571
SAMN06165003	SRR6054569
SAMN06165005	SRR6054565
SAMN06164937	SRR6054563
SAMN06165087	SRR6054559
SAMN06165177	SRR6054555
SAMN06165079	SRR6054551
SAMN06165083	SRR6054547
SAMN06164921	SRR6054544
SAMN06164918	SRR6054541
SAMN06164914	SRR6054537
SAMN06165149	SRR6054533
SAMN06165145	SRR6054531
SAMN06165141	SRR6054527
SAMN06165076	SRR6054522
SAMN06165074	SRR6054520
SAMN06165071	SRR6054519
SAMN06164989	SRR6054514
SAMN06164993	SRR6054510
SAMN06164934	SRR6054506
SAMN06164925	SRR6054504
SAMN06164927	SRR6054502
SAMN06164929	SRR6054500
SAMN06165153	SRR6054493
SAMN06165151	SRR6054491
SAMN06165157	SRR6054489
SAMN06165063	SRR6054486
SAMN06165065	SRR6054484
SAMN06165059	SRR6054482
SAMN06165067	SRR6054477
SAMN06165192	SRR6054473
SAMN06164940	SRR6054470
SAMN06164942	SRR6054468
SAMN06164896	SRR6054463
SAMN06164902	SRR6054462
SAMN06165049	SRR6054460
SAMN06165051	SRR6054458
SAMN06165055	SRR6054454
SAMN06165125	SRR6054451
SAMN06165121	SRR6054447
SAMN06164951	SRR6054441
SAMN06164948	SRR6054436
SAMN06164946	SRR6054434
SAMN06164985	SRR6054433
SAMN06165047	SRR6054431
SAMN06165045	SRR6054429
SAMN06165042	SRR6054426
SAMN06165039	SRR6054424
SAMN06165173	SRR6054421
SAMN06164423	SRR6028659
SAMN06164429	SRR6028657
SAMN06164427	SRR6028655
SAMN06164431	SRR6028653
SAMN06164689	SRR6028651
SAMN06164685	SRR6028647
SAMN06164684	SRR6028644
SAMN06164691	SRR6028643
SAMN06164544	SRR6028641
SAMN06164796	SRR6028640
SAMN06164800	SRR6028636
SAMN06164550	SRR6028635
SAMN06164391	SRR6028627
SAMN06164399	SRR6028624
SAMN06164782	SRR6028622
SAMN06164778	SRR6028620
SAMN06164774	SRR6028616
SAMN06164776	SRR6028614
SAMN06164732	SRR6028613
SAMN06164723	SRR6028610
SAMN06164726	SRR6028609
SAMN06164730	SRR6028605
SAMN06164636	SRR6028601
SAMN06164640	SRR6028597
SAMN06164468	SRR6028592
SAMN06164466	SRR6028590
SAMN06164462	SRR6028586
SAMN06164540	SRR6028583
SAMN06164532	SRR6028577
SAMN06164536	SRR6028573
SAMN06164490	SRR6028570
SAMN06164486	SRR6028568
SAMN06164482	SRR6028564
SAMN06164736	SRR6028558
SAMN06164738	SRR6028556
SAMN06164742	SRR6028552
SAMN06164508	SRR6028547
SAMN06164503	SRR6028546
SAMN06164505	SRR6028544
SAMN06164510	SRR6028541
SAMN06164841	SRR6028538
SAMN06164632	SRR6028535
SAMN06164624	SRR6028533
SAMN06164628	SRR6028529
SAMN06164421	SRR6028525
SAMN06164415	SRR6028524
SAMN06164417	SRR6028522
SAMN06164411	SRR6028520
SAMN06164680	SRR6028514
SAMN06164674	SRR6028512
SAMN06164676	SRR6028510
SAMN06164709	SRR6028503
SAMN06164707	SRR6028501
SAMN06164863	SRR6028494
SAMN06164855	SRR6028491
SAMN06164859	SRR6028490
SAMN06164560	SRR6028485
SAMN06164556	SRR6028481
SAMN06164562	SRR6028479
SAMN06164611	SRR6028478
SAMN06164612	SRR6028477
SAMN06164609	SRR6028476
SAMN06164607	SRR6028474
SAMN06164603	SRR6028470
SAMN06164580	SRR6028465
SAMN06164576	SRR6028461
SAMN06164574	SRR6028459
SAMN06164656	SRR6028456
SAMN06164654	SRR6028454
SAMN06164660	SRR6028452
SAMN06164658	SRR6028450
SAMN06164815	SRR6028445
SAMN06164817	SRR6028443
SAMN06164820	SRR6028442
SAMN06164822	SRR6028440
SAMN06164824	SRR6028438
SAMN06164721	SRR6028436
SAMN06164715	SRR6028434
SAMN06164713	SRR6028432
SAMN06164717	SRR6028428
SAMN06164646	SRR6028425
SAMN06164644	SRR6028423
SAMN06164648	SRR6028419
SAMN06164435	SRR6028413
SAMN06164439	SRR6028409
SAMN06164530	SRR6028405
SAMN06164526	SRR6028401
SAMN06164522	SRR6028397
SAMN06164395	SRR6028395
SAMN06164770	SRR6028394
SAMN06164764	SRR6028392
SAMN06164766	SRR6028390
SAMN06164772	SRR6028388
SAMN06164837	SRR6028384
SAMN06164496	SRR6028379
SAMN06164494	SRR6028377
SAMN06164492	SRR6028375
SAMN06164845	SRR6028373
SAMN06164847	SRR6028371
SAMN06164849	SRR6028369
SAMN06164500	SRR6028367
SAMN06164566	SRR6028365
SAMN06164570	SRR6028361
SAMN06164568	SRR6028359
SAMN06164599	SRR6028350
SAMN06164596	SRR6028347
SAMN06164592	SRR6028345
SAMN06164584	SRR6028339
SAMN06164586	SRR6028337
SAMN06164425	SRR6028335
SAMN06164811	SRR6028331
SAMN06164804	SRR6028330
SAMN06164807	SRR6028326
SAMN06164786	SRR6028323
SAMN06164790	SRR6028318
SAMN06164788	SRR6028317
SAMN06164890	SRR6028315
SAMN06164888	SRR6028309
SAMN06164699	SRR6028305
SAMN06164693	SRR6028303
SAMN06164695	SRR6028301
SAMN06164701	SRR6028299
SAMN06164874	SRR6028297
SAMN06164870	SRR6028293
SAMN06164867	SRR6028288
SAMN06164453	SRR6028286
SAMN06164455	SRR6028284
SAMN06164457	SRR6028282
SAMN06164458	SRR6028281
SAMN06164460	SRR6028279
SAMN06164552	SRR6028277
SAMN06164794	SRR6028270
SAMN06164548	SRR6028269
SAMN06164798	SRR6028266
SAMN06164405	SRR6028264
SAMN06164407	SRR6028262
SAMN06164401	SRR6028260
SAMN06164403	SRR6028258
SAMN06164409	SRR6028256
SAMN06164672	SRR6028254
SAMN06164664	SRR6028248
SAMN06164478	SRR6028243
SAMN06164476	SRR6028241
SAMN06164472	SRR6028237
SAMN06164512	SRR6028235
SAMN06164516	SRR6028231
SAMN06164520	SRR6028227
SAMN06164833	SRR6028225
SAMN06164853	SRR6028223
SAMN06164750	SRR6028220
SAMN06164746	SRR6028216
SAMN06164620	SRR6028212
SAMN06164616	SRR6028208
SAMN06164622	SRR6028204
SAMN06164443	SRR6028200
SAMN06164447	SRR6028196
SAMN06164449	SRR6028194
SAMN06164828	SRR6028191
SAMN06164831	SRR6028188
SAMN06164758	SRR6028181
SAMN06164756	SRR6028179
SAMN06164754	SRR6028177
SAMN06164762	SRR6028175
SAMN06164878	SRR6028173
SAMN06164880	SRR6028167
SAMN06164884	SRR6028165
SAMN06164705	SRR6028163
SAMEA2042385	ERR209228
SAMEA2042199	ERR209163
SAMEA2041938	ERR209662
SAMEA2042581	ERR209843
SAMEA2042491	ERR209344
SAMEA2041932	ERR209654
SAMEA2042221	ERR209722
SAMEA2042661	ERR209892
SAMEA2042384	ERR209226
SAMEA2042583	ERR209846
SAMEA2042205	ERR209175
SAMEA2042573	ERR209832
SAMEA2042379	ERR209216
SAMEA2042115	ERR209714
SAMEA2042298	ERR209199
SAMEA2042191	ERR209147
SAMEA2042619	ERR209855
SAMEA2042299	ERR209201
SAMEA2041936	ERR209660
SAMEA2042448	ERR209787
SAMEA2042556	ERR209410
SAMEA2042218	ERR209720
SAMEA2042220	ERR209724
SAMEA2042392	ERR209240
SAMEA2042104	ERR209694
SAMEA2042731	ERR209514
SAMEA2042289	ERR209183
SAMEA2042099	ERR209143
SAMEA2042226	ERR209734
SAMEA2042555	ERR209406
SAMEA2042091	ERR209128
SAMEA2042362	ERR209084
SAMEA2042612	ERR209469
SAMEA2042285	ERR209072
SAMEA2042425	ERR209249
SAMEA1972229	ERR209900
SAMEA2042222	ERR209726
SAMEA2042387	ERR209232
SAMEA2042564	ERR209442
SAMEA2041927	ERR209645
SAMEA2042734	ERR209517
SAMEA1965033	ERR209124
SAMEA2042376	ERR209116
SAMEA2042302	ERR209208
SAMEA2042096	ERR209137
SAMEA2042562	ERR209434
SAMEA1973207	ERR209470
SAMEA2041923	ERR209641
SAMEA2042663	ERR209902
SAMEA2042570	ERR209826
SAMEA2042100	ERR209145
SAMEA2042495	ERR209362
SAMEA2042102	ERR209689
SAMEA2042001	ERR209666
SAMEA2042662	ERR209896
SAMEA2042296	ERR209195
SAMEA2042202	ERR209169
SAMEA2042192	ERR209149
SAMEA2042516	ERR209814
SAMEA2042737	ERR209522
SAMEA2042292	ERR209187
SAMEA2042223	ERR209728
SAMEA2042005	ERR209670
SAMEA2042197	ERR209159
SAMEA2042194	ERR209153
SAMEA2042444	ERR209779
SAMEA2042497	ERR209370
SAMEA2042434	ERR209295
SAMEA2042580	ERR209842
SAMEA2042574	ERR209833
SAMEA2042098	ERR209141
SAMEA2042561	ERR209430
SAMEA2042114	ERR209713
SAMEA2042512	ERR209813
SAMEA2042732	ERR209515
SAMEA2042729	ERR209509
SAMEA2042195	ERR209155
SAMEA2042193	ERR209151
SAMEA2042511	ERR209811
SAMEA2042217	ERR209718
SAMEA2042396	ERR209742
SAMEA2042382	ERR209222
SAMEA2042215	ERR209715
SAMEA2042012	ERR209681
SAMEA2042398	ERR209747
SAMEA2042397	ERR209744
SAMEA1965852	ERR209691
SAMEA2042395	ERR209740
SAMEA2042112	ERR209709
SAMEA2042107	ERR209699
SAMEA2042014	ERR209685
SAMEA2042105	ERR209695
SAMEA2042224	ERR209730
SAMEA1968151	ERR209679
SAMEA2042402	ERR209756
SAMEA2042575	ERR209835
SAMEA2042743	ERR209532
SAMEA2043052	ERR209636
SAMEA2042632	ERR209885
SAMEA2042659	ERR209890
SAMEA2042924	ERR209589
SAMEA2042571	ERR209828
SAMEA2042620	ERR209857
SAMEA2042407	ERR209763
SAMEA1971886	ERR209620
SAMEA1965191	ERR209874
SAMEA2042441	ERR209771
SAMEA2042622	ERR209860
SAMEA2042517	ERR209816
SAMEA2042513	ERR209815
SAMEA2041925	ERR209647
SAMEA2043051	ERR209631
SAMEA2042745	ERR209535
SAMEA2042835	ERR209548
SAMEA2042405	ERR209760
SAMEA2042576	ERR209837
SAMEA2043042	ERR209613
SAMEA2042983	ERR209595
SAMEA2042442	ERR209775
SAMEA2042584	ERR209848
SAMEA2042981	ERR209587
SAMEA2042992	ERR209608
SAMEA2042625	ERR209864
SAMEA2042921	ERR209581
SAMEA2042829	ERR209539
SAMEA2042506	ERR209802
SAMEA2042919	ERR209579
SAMEA2042840	ERR209562
SAMEA2042842	ERR209559
SAMEA2042839	ERR209551
SAMEA2042010	ERR209676
SAMEA2042445	ERR209781
SAMEA2042987	ERR209603
SAMEA2042451	ERR209790
SAMEA2042914	ERR209568
SAMEA2042618	ERR209853
SAMEA2042579	ERR209839
SAMEA2042922	ERR209583
SAMEA2042577	ERR209840
SAMEA2042985	ERR209599
SAMEA2042403	ERR209755
SAMEA2042449	ERR209788
SAMEA2042915	ERR209573
SAMEA2042660	ERR209894
SAMEA2042439	ERR209767
SAMEA2043040	ERR209615
SAMEA2042508	ERR209806
SAMEA2042453	ERR209794
SAMEA2042917	ERR209577
SAMEA2043044	ERR209617
SAMEA2042627	ERR209868
SAMEA1964348	ERR209605
SAMEA2043048	ERR209623
SAMEA2042912	ERR209565
SAMEA2042994	ERR209611
SAMEA2042741	ERR209530
SAMEA2042831	ERR209542
SAMEA2043050	ERR209625
SAMEA2042630	ERR209882
SAMN03283239	SRR1761666
SAMN03283266	SRR1761693
SAMN03283281	SRR1761708
SAMN03283294	SRR1761721
SAMN03283288	SRR1761715
SAMN03283255	SRR1761682
SAMN03283260	SRR1761687
SAMN03283250	SRR1761677
SAMN03283249	SRR1761676
SAMN03283285	SRR1761712
SAMN03283253	SRR1761680
SAMN03283284	SRR1761711
SAMN03283240	SRR1761667
SAMN03283251	SRR1761678
SAMN03283254	SRR1761681
SAMN03283256	SRR1761683
SAMN03283258	SRR1761685
SAMN03283272	SRR1761699
SAMN03283252	SRR1761679
SAMN03283268	SRR1761695
SAMN09781695	SRR7658689
SAMN09781729	SRR7658638
SAMN09781761	SRR7658586
SAMN09781776	SRR7658664
SAMN09781754	SRR7658652
SAMN09781696	SRR7658688
SAMN09781706	SRR7658603
SAMN09781760	SRR7658585
SAMN09781740	SRR7658679
SAMN09781710	SRR7658590
SAMN09781691	SRR7658685
SAMN09781737	SRR7658619
SAMN09781701	SRR7658602
SAMN09781739	SRR7658627
SAMN09781783	SRR7658642
SAMN09781770	SRR7658662
SAMN09781742	SRR7658677
SAMN09781745	SRR7658676
SAMN09781689	SRR7658617
SAMN09781771	SRR7658661
SAMN09781787	SRR7658646
SAMN09781719	SRR7658597
SAMN09781708	SRR7658607
SAMN09781790	SRR7658668
SAMN09781779	SRR7658669
SAMN09781733	SRR7658623
SAMN09781686	SRR7658616
SAMN09781756	SRR7658654
SAMN09781720	SRR7658629
SAMN09781788	SRR7658639
SAMN09781715	SRR7658593
SAMN09781785	SRR7658648
SAMN09781700	SRR7658601
SAMN09781716	SRR7658596
SAMN09781717	SRR7658595
SAMN09781757	SRR7658653
SAMN09781782	SRR7658641
SAMN09781781	SRR7658644
SAMN09781685	SRR7658613
SAMN09781747	SRR7658674
SAMN09781718	SRR7658598
SAMN09781753	SRR7658657
SAMN09781703	SRR7658600
SAMN09781775	SRR7658665
SAMN09781727	SRR7658636
SAMN09781688	SRR7658618
SAMN09781769	SRR7658580
SAMN09781721	SRR7658630
SAMN09781726	SRR7658635
SAMN09781752	SRR7658658
SAMN09781764	SRR7658581
SAMN09781762	SRR7658587
SAMN09781743	SRR7658678
SAMN09781791	SRR7658667
SAMN09781722	SRR7658631
SAMN09781773	SRR7658659
SAMN09781763	SRR7658588
SAMN09781683	SRR7658611
SAMN09781778	SRR7658670
SAMN09781711	SRR7658589
SAMN09781692	SRR7658684
SAMN09781768	SRR7658579
SAMN09781702	SRR7658599
SAMN09781738	SRR7658628
SAMN09781774	SRR7658666
SAMN09781766	SRR7658583
SAMN09781699	SRR7658681
SAMN09781705	SRR7658606
SAMN09781736	SRR7658620
SAMN09781690	SRR7658686
SAMN09781731	SRR7658625
SAMN09781734	SRR7658622
SAMN09781713	SRR7658591
SAMN09781786	SRR7658645
SAMN09781697	SRR7658687
SAMN09781724	SRR7658633
SAMN09781712	SRR7658592
SAMN09781735	SRR7658621
SAMN09781749	SRR7658672
SAMN09781751	SRR7658655
SAMN09781693	SRR7658683
SAMN09781765	SRR7658582
SAMN09781748	SRR7658671
SAMN09781732	SRR7658624
SAMN09781684	SRR7658614
SAMN09781681	SRR7658609
SAMN09781698	SRR7658682
SAMN09781714	SRR7658594
SAMN09781723	SRR7658632
SAMN09781767	SRR7658584
SAMN09781707	SRR7658604
SAMN09781744	SRR7658675
SAMN09781694	SRR7658690
SAMN11252291	SRR8784397
SAMN11252257	SRR8784396
SAMN11252295	SRR8784395
SAMN11252281	SRR8784394
SAMN11252282	SRR8784393
SAMN11252296	SRR8784392
SAMN11252277	SRR8784391
SAMN11252278	SRR8784390
SAMN11252279	SRR8784389
SAMN11252280	SRR8784388
SAMN11252273	SRR8784387
SAMN11252274	SRR8784386
SAMN11252275	SRR8784385
SAMN11252276	SRR8784384
SAMN11252294	SRR8784383
