#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	Subj054_time3_S43_metaphlan3_new	Subj054_time2_S42_metaphlan3_new	Subj054_time1_S41_metaphlan3_new	Subj053_time2_S40_metaphlan3_new	Subj053_time1_S39_metaphlan3	Subj052_time2_S38_metaphlan3	Subj052_time1_S37_metaphlan3	Subj049_time1_S36_metaphlan3	Subj045_time1_S35_metaphlan3	Subj044_time1_S34_metaphlan3	Subj043_time2_S33_metaphlan3	Subj043_time1_S32_metaphlan3	Subj042_time1_S31_metaphlan3	Subj041_time1_S30_metaphlan3	Subj040_time1_S29_metaphlan3	Subj039_time2_S28_metaphlan3	Subj039_time1_S27_metaphlan3	Subj035_time1_S26_metaphlan3	Subj034_time2_S25_metaphlan3	Subj034_time1_S24_metaphlan3	Subj032_time2_S23_metaphlan3	Subj032_time1_S22_metaphlan3	Subj031_time1_S21_metaphlan3	Subj030_time3_S20_metaphlan3	Subj030_time2_S19_metaphlan3	Subj030_time1_S18_metaphlan3	Subj021_time2_S17_metaphlan3	Subj021_time1_S16_metaphlan3	Subj020_time1_S15_metaphlan3	Subj017_time1_ReExtract_S44_metaphlan3	Subj016_time2_S14_metaphlan3	Subj016_time1_S13_metaphlan3	Subj015_time2_S12_metaphlan3	Subj014_time1_S11_metaphlan3	Subj013_time1_S10_metaphlan3	Subj011_time2_S9_metaphlan3	Subj011_time1_S8_metaphlan3	Subj008_time2_S7_metaphlan3	Subj008_time1_S6_metaphlan3	Subj007_time1_S5_metaphlan3	Subj004_time1_S4_metaphlan3	Subj003_time1_S3_metaphlan3	Subj001_time2_S2_metaphlan3	Subj001_time1_S1_metaphlan3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	2|1239|186801|186802|186803|1506553|1531	0	0	0	0	0.0586980309712008	0.8976057549993008	10.303325380914597	0	0.0097228104969438	0	0	0	0	0.0027634894986646	0	0	0	0.4114556095924368	0	0.0062354605262408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0475239146776044	0.1507034071825734	0	0.1633636936382044	0	0	0	0	0	0	0.1886453171286689
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_hylemonae	2|1239|186801|186802|186803|1506553|89153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3357373712303296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1838335497730091	0	0.0066245604444775	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense	2|1239|186801|186802|186803|1506553|460384	0.0008287007138259	0	0	0	0.0049476336291234	0	0	0	0.0018661139951346	0	0	0	0	0.0002508584903619	0	0	0	0.0960498115164505	0	0	0	0	0	0	0	0	0	0	0	0.1801363803884687	0	0	0	0.0020120616499192	0.0235333437028566	0	0	0	0	0.1516424467242242	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum	2|1239|186801|186802|186803|1506553|84030	0	0	0	0	0.0036143765669596	0	0	0	0	0	0	0	0	0.6693349594371865	0	0	0	0.1461410913232345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens	2|1239|186801|186802|186803|1506553|29347	0.0074225865660789	0.0116863955609446	0.0026539514607489	0	0	0	0.0836969397003789	0.0128580874262255	0.0166821082303919	0	0	0	0	0.0101719071737085	0	0	0	0.0041881150572701	0	0.256319589105368	0	0	0.0136380452892423	0	0	0	0	0	0	0	0	0	0	0.1479666865705641	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum	2|1239|186801|186802|186803|1506553|1512	0.0504935917700153	0.0364403876931067	0.0228248277699127	0	0.1113477968322732	0	0	0.0162457901650908	0.0128547916289055	0	0	0	0	0.0058911284188224	0	0	0	0.0453139021021736	0	0.0295463191839492	0	0	0	0	0	0	0	0	0	0.1490786000812076	0	0	0	0.0603912943022098	0.0080612542499735	0	0	0	0	0.2069599327959523	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An118	2|1239|186801|186802|186803|1506553|1965547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015067722727289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131	2|1239|186801|186802|186803|1506553|1965555	0	0	0	0	0	0	0	0.1852893100254465	0	0.0268241913367152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138	2|1239|186801|186802|186803|1506553|1965560	0	0	0	0	0	0	0	0	0	0.0083057238345654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	2|1239|186801|186802|186803|28050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0746504814174052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013113499171106	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	0.0429245537846826	0.040247659309086	0.0190552024466832	0	4.157126768039109	0	0	0	0	0.1002135488242189	0	0	0	0.0074084176750439	0.0108766954315587	0	0	6.171189514279059	0	0.0521138044337249	0	0	0.1622512046363472	0	0.00842737431409	0.0937244769790835	0	0	0	0.0273315994342024	0	0.143782894425642	0	0.115453078965853	0.1463015813085047	0	0	0.0024755272254528	0.186516072408458	0.0185619089806441	0	1.4184668431000684	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	2|1239|186801|186802|186803||39491	0	0	0	0	4.112611953471395	0	0	0	0	0	0	0	0	0.0054541491130306	0.0108766954315587	0	0	6.171189514279059	0	0	0	0	0.1518619385962318	0	0	0	0	0	0	0	0	0.143782894425642	0	0	0.1429575076220854	0	0	0	0.1341208174720272	0.0185619089806441	0	1.4019526376915232	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OF09_33XD	2|1239|186801|186802|186803||2292273	0.0429245537846826	0.040247659309086	0.0190552024466832	0	0.0445148145677136	0	0	0	0	0.1002135488242189	0	0	0	0.0019542685620132	0	0	0	0	0	0.0521138044337249	0	0	0.0103892660401153	0	0.00842737431409	0.0937244769790835	0	0	0	0.0273315994342024	0	0	0	0.115453078965853	0.0033407887417371	0	0	0.0024755272254528	0.0523952549364307	0	0	0.0165142054085454	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	2|1239|186801|186802|186803|28050|28052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0746504814174052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013113499171106	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	2|1239|186801|186802|186803|265975	0	0	0	0	0	0	0	0	0	0	0	0	0.0089002846107856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_asaccharolyticum	2|1239|186801|186802|186803|265975|1501332	0	0	0	0	0	0	0	0	0	0	0	0	0.0021606901242838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus	2|1239|186801|186802|186803|265975|237576	0	0	0	0	0	0	0	0	0	0	0	0	0.0030463218322025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sp_oral_taxon_078	2|1239|186801|186802|186803|265975|652706	0	0	0	0	0	0	0	0	0	0	0	0	0.0036869915783565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella	2|1239|186801|186802|186803|588605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8891158222187306	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Robinsoniella|s__Robinsoniella_sp_RHS	2|1239|186801|186802|186803|588605|1504536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8891158222187306	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	2|1239|186801|186802|186803|841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3104583647080496	0	0.0048541174025451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4263102660141865	0	0	0	0	0	0	0.5129100248284136	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	2|1239|186801|186802|186803|841|301302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2191701117647371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026552207865744	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	2|1239|186801|186802|186803|841|301301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358777901789944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1157056065390453	0	0	0	0	0	0	0.1249570585394848	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	2|1239|186801|186802|186803|841|166486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363721380375013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0390054331557398	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	2|1239|186801|186802|186803|841|360807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190343699439484	0	0.0048541174025451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244390029517229	0	0	0	0	0	0	0.3879572568073514	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	2|1239|186801|186802|186803|841|1262948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006569889364281	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas	2|1239|186801|186802|186803|1769710	0.5214063443874443	0.9454096694374186	0.4849546909662217	0	0.1718026717447628	0	0	0	0	0	0	0	0	0.0581142015656229	0.1129900910821665	0	0	1.18839643271904	0.0290758530621905	1.5850274374692526	0	0	0.5357697841914042	0	0	0	0	0	0	0	0	0.021839301750616	0.0497741805650529	1.9931090106704763	0.0200217378376481	0	0.9425414802010724	0.0703414120381886	0.2038528977913312	0.00290739012638	0	0.3157092170893735	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	2|1239|186801|186802|186803|1769710|1653434	0.5214063443874443	0.9454096694374186	0.4849546909662217	0	0.1718026717447628	0	0	0	0	0	0	0	0	0.0581142015656229	0.1129900910821665	0	0	1.18839643271904	0.0290758530621905	1.5850274374692526	0	0	0.5357697841914042	0	0	0	0	0	0	0	0	0.021839301750616	0.0497741805650529	1.9931090106704763	0.0200217378376481	0	0.9425414802010724	0.0703414120381886	0.2038528977913312	0.00290739012638	0	0.3157092170893735	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum	2|1239|186801|186802|186803|1213720	0	0	0	0	0	0	0	0	0	0	0	0	0.000138183670739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Stomatobaculum|s__Stomatobaculum_longum	2|1239|186801|186802|186803|1213720|796942	0	0	0	0	0	0	0	0	0	0	0	0	0.000138183670739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella	2|1239|186801|186802|186803|1506577	0	0.0033229543786108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435308228625243	0.1709708105393632	0	0.0203198952493819	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	2|1239|186801|186802|186803|1506577|29361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327424968495638	0	0	0.0203198952493819	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_sp	2|1239|186801|186802|186803|1506577|2053632	0	0.0033229543786108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107883260129605	0.1709708105393632	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.1790672219172778	0.0750915938864229	0.3020053077062159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125929674328886	0	0	0	0	0	0	0	0	0	0.3901763032379987	0	0	0	0	0	0	0	0	0.0225785288696549	0.15656659789556	0	0.0704245693883774	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	2|1239|186801|186802|216572|459786	0.1790672219172778	0.0750915938864229	0.3020053077062159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125929674328886	0	0	0	0	0	0	0	0	0	0.3901763032379987	0	0	0	0	0	0	0	0	0.0225785288696549	0.15656659789556	0	0.0704245693883774	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20	2|1239|186801|186802|216572|459786|1897011	0	0.0017040791685184	0.0952717861960585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125929674328886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241	2|1239|186801|186802|216572|459786|1262911	0.1790672219172778	0.073391999136769	0.2067335215101574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3901763032379987	0	0	0	0	0	0	0	0	0.0225785288696549	0.15656659789556	0	0.0704245693883774	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae	2|1239|186801|186802|186807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042531155419759	0	0	0	0	0	0	0	0	0	0.0027232696912778	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus	2|1239|186801|186802|186807|2740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042531155419759	0	0	0	0	0	0	0	0	0	0.0027232696912778	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger	2|1239|186801|186802|186807|2740|2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042531155419759	0	0	0	0	0	0	0	0	0	0.0027232696912778	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	2|1239|186801|186802|186804	0	0	0	0	0.0087946357772419	0	0.028147108681895	0	0	0	0	0	0	0	0	0	0	0.0352489797029737	0	0	0	0	0.1868417894257112	0	0	0	0	0	0	0	0	0	0	0	0.0139741546778269	0	0	0	0	0.9294356745249268	0	0.0079932358212834	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides	2|1239|186801|186802|186804|1870884	0	0	0	0	0	0	0.028147108681895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile	2|1239|186801|186802|186804|1870884|1496	0	0	0	0	0	0	0.028147108681895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Criibacterium	2|1239|186801|186802|186804|1937664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157358743953557	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Criibacterium|s__Criibacterium_bergeronii	2|1239|186801|186802|186804|1937664|1871336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157358743953557	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter	2|1239|186801|186802|186804|1505657	0	0	0	0	0.0076558120366436	0	0	0	0	0	0	0	0	0	0	0	0	0.0347506770615988	0	0	0	0	0.0518723649987578	0	0	0	0	0	0	0	0	0	0	0	0.0139741546778269	0	0	0	0	0	0	0.0079932358212834	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	2|1239|186801|186802|186804|1505657|261299	0	0	0	0	0.0076558120366436	0	0	0	0	0	0	0	0	0	0	0	0	0.0347506770615988	0	0	0	0	0.0518723649987578	0	0	0	0	0	0	0	0	0	0	0	0.0139741546778269	0	0	0	0	0	0	0.0079932358212834	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified	2|1239|186801|186802|186804|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2325698007574823	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_unclassified|s__Peptostreptococcaceae_bacterium_oral_taxon_929	2|1239|186801|186802|186804||2081703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2325698007574823	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	2|1239|186801|186802|186804|1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811299993720885	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	2|1239|186801|186802|186804|1257|1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811299993720885	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia	2|1239|186801|186802|186804|1501226	0	0	0	0	0.0011388237405982	0	0	0	0	0	0	0	0	0	0	0	0	0.0004983026413749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	2|1239|186801|186802|186804|1501226|1115758	0	0	0	0	0.0011388237405982	0	0	0	0	0	0	0	0	0	0	0	0	0.0004983026413749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter	2|1239|186801|186802|186804|1505652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1349694244269533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	2|1239|186801|186802|186804|1505652|1577792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1349694244269533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	4.711849379380907	12.728435488074794	3.0901883930535448	0	3.559192223871041	0.0010951973520538	6.624599078508501	2.6266795164559387	0.2432069523022197	1.0384879107253937	0	0.0747161684605581	0	0.3189301555530644	0.9581600156474532	0	0	4.730683583287253	0	1.7432106416020217	0	0	0.7136219567806519	0	0.989275126264115	1.3642513527638511	0	0.0030716370385119	0.181265674447664	0.4735198033717636	0	0	1.9598449279027117	0.3989378430371557	4.917726436398883	0	0.7547867546073559	1.0859206723381012	5.541457052451959	1.8041147880245991	0	6.417950529837788	0	0.0539616522923567
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum	2|1239|186801|186802|541000|2048137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084711449033737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	2|1239|186801|186802|541000|2048137|1628085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084711449033737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum	2|1239|186801|186802|541000|52784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002551878863052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_An201	2|1239|186801|186802|541000|52784|1965588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002551878863052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus	2|1239|186801|186802|541000|1924093	0	0	0	0	0	0	0.0413031034652602	0	0.215993780379539	0.0304459264817765	0	0	0	0	0	0	0	0.0186863490515596	0	0.0191834719748585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0621383527104323	0.0838482130116438	0	0	0	0	0	0	0.0312735887822519	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An172	2|1239|186801|186802|541000|1924093|1965570	0	0	0	0	0	0	0	0	0.215993780379539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	2|1239|186801|186802|541000|1924093|1965604	0	0	0	0	0	0	0.0413031034652602	0	0	0.0304459264817765	0	0	0	0	0	0	0	0.0186863490515596	0	0.0191834719748585	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0621383527104323	0.0838482130116438	0	0	0	0	0	0	0.0312735887822519	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	2|1239|186801|186802|541000|244127	0.1459763451376073	0	0	0	0	0	0	0.0913113994530297	0	0.0025526135820122	0	0	0	0.0008901430303165	0	0	0	0.0148027522751296	0	0.0002052598215933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0700426469319036	0	0	0.3175591270378121	0	0	0.0398171145584797	0	0	0	0
